Gender,Married,Dependents,Education,Self Employed,Property Area,Home Ownership,Loan Purpose,Age,Applicant Income($),Coapplicant Income($),Loan Amount($000),Loan Term(months),Credit History,Credit Score,Employment Years,Existing Loans,Loan Approved
Male,Yes,2,Not Graduate,No,Semiurban,Rent,Education,48,7425,5013,174,360,1,661,27,1,1
Male,Yes,0,Graduate,No,Rural,Rent,Home,33,3260,1976,185,360,1,564,16,1,0
Female,No,0,Graduate,No,Rural,Mortgage,Personal,39,3690,1770,203,300,1,602,27,1,0
Female,No,2,Graduate,No,Semiurban,Mortgage,Personal,58,8065,376,173,360,1,664,19,0,1
Male,No,0,Graduate,Yes,Urban,Rent,Personal,55,7535,709,194,180,0,674,0,0,0
Male,Yes,0,Graduate,Yes,Semiurban,Rent,Education,39,9019,3859,282,360,1,723,33,1,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Car,66,4855,812,101,360,1,670,12,0,1
Female,No,0,Graduate,No,Urban,Own,Personal,24,8766,388,227,360,1,742,6,2,1
Female,Yes,2,Graduate,No,Rural,Mortgage,Car,41,6557,0,274,360,1,733,20,2,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Education,34,6453,198,153,360,1,763,6,2,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Car,65,3179,2818,131,120,1,498,25,1,0
Male,Yes,1,Not Graduate,No,Semiurban,Rent,Debt Consolidation,30,7117,0,105,180,1,720,26,1,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Business,65,4738,418,53,360,1,813,3,2,1
Female,No,1,Graduate,No,Urban,Rent,Debt Consolidation,57,10238,0,20,360,1,716,18,2,1
Male,No,0,Graduate,No,Rural,Rent,Debt Consolidation,63,5395,117,225,300,1,643,31,0,1
Male,Yes,2,Graduate,No,Urban,Rent,Home,39,4927,2358,114,300,1,760,5,1,1
Male,Yes,2,Graduate,No,Urban,Mortgage,Personal,33,8722,5728,134,240,0,815,32,0,1
Male,Yes,2,Graduate,No,Urban,Own,Education,29,5618,3629,76,180,1,757,33,2,1
Male,No,0,Graduate,No,Semiurban,Rent,Business,55,3185,1579,134,360,1,496,3,2,0
Female,No,2,Graduate,No,Urban,Mortgage,Education,25,1417,1448,222,360,1,750,20,0,1
Male,Yes,1,Graduate,No,Urban,Own,Home,37,3073,1231,100,240,1,713,29,1,1
Female,Yes,0,Not Graduate,No,Rural,Own,Business,42,1200,3792,278,240,1,633,5,0,1
Male,No,0,Graduate,No,Semiurban,Mortgage,Education,30,5155,2478,130,240,1,812,21,3,1
Female,No,0,Not Graduate,No,Urban,Mortgage,Home,43,7634,272,153,180,1,571,1,0,0
Female,Yes,0,Graduate,Yes,Rural,Rent,Business,43,3921,2893,216,240,0,738,24,0,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Home,28,11983,3016,207,360,1,739,11,2,1
Female,Yes,3+,Graduate,No,Rural,Mortgage,Personal,44,1714,2298,208,120,1,662,9,0,0
Female,Yes,3+,Not Graduate,No,Urban,Mortgage,Home,48,6777,2904,325,180,1,722,5,0,1
Female,Yes,0,Graduate,No,Urban,Rent,Education,52,6531,3239,206,360,1,850,23,1,1
Female,No,3+,Not Graduate,No,Urban,Rent,Car,33,4299,551,156,300,1,688,34,1,1
Male,Yes,2,Not Graduate,No,Semiurban,Rent,Debt Consolidation,36,4995,4356,207,120,0,678,34,0,0
Male,Yes,1,Graduate,No,Semiurban,Rent,Personal,66,9723,468,88,360,0,672,3,0,1
Male,Yes,3+,Graduate,No,Semiurban,Own,Car,24,8189,2652,159,360,1,599,1,3,0
Female,Yes,2,Graduate,Yes,Urban,Rent,Car,35,7832,6030,301,180,1,697,13,0,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Business,35,2968,2856,118,180,1,589,31,0,0
Male,Yes,0,Not Graduate,No,Semiurban,Mortgage,Debt Consolidation,32,6688,5520,198,360,0,666,29,0,0
Female,No,0,Not Graduate,No,Urban,Rent,Car,61,7523,1627,106,360,1,738,21,1,1
Male,Yes,3+,Graduate,No,Semiurban,Rent,Personal,64,7650,527,85,180,1,694,7,1,1
Male,No,0,Graduate,No,Rural,Rent,Business,63,1768,128,110,360,1,567,18,1,0
Male,No,0,Graduate,No,Rural,Own,Business,30,6285,1243,265,360,0,673,32,0,0
Male,Yes,0,Not Graduate,No,Urban,Own,Home,24,6261,0,175,180,1,748,30,0,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,64,8311,4703,128,240,0,630,1,1,0
Male,Yes,0,Graduate,No,Urban,Rent,Education,30,4714,2819,127,360,1,735,19,1,1
Male,Yes,3+,Graduate,Yes,Semiurban,Mortgage,Business,59,2400,0,129,240,0,629,29,0,0
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Education,23,2933,2781,156,360,1,808,18,0,1
Male,No,2,Graduate,No,Rural,Rent,Car,50,6344,0,85,360,1,683,14,0,1
Female,Yes,1,Graduate,No,Rural,Mortgage,Car,45,8421,2158,181,180,1,769,0,1,1
Male,Yes,1,Not Graduate,Yes,Urban,Rent,Personal,63,4448,0,221,360,0,738,20,0,0
Female,Yes,0,Not Graduate,No,Urban,Rent,Home,29,6161,1866,139,360,1,838,33,1,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Home,24,1200,3715,53,360,1,781,31,3,1
Male,Yes,2,Not Graduate,No,Semiurban,Rent,Home,59,1200,1441,164,300,1,715,34,1,1
Male,No,2,Graduate,No,Rural,Mortgage,Education,39,6637,1504,59,360,1,671,26,1,1
Male,Yes,0,Graduate,No,Urban,Rent,Business,61,6591,2095,44,360,1,596,16,1,0
Female,No,3+,Graduate,No,Urban,Rent,Business,34,7259,403,195,360,0,583,10,3,0
Female,No,2,Graduate,No,Semiurban,Rent,Business,45,1200,926,20,360,1,621,18,0,0
Female,No,0,Not Graduate,No,Semiurban,Rent,Business,47,9182,535,157,360,1,573,18,1,0
Male,No,1,Graduate,No,Semiurban,Mortgage,Home,43,3943,701,206,180,1,637,16,0,0
Female,No,2,Graduate,No,Urban,Rent,Education,51,3824,418,297,360,1,630,33,0,0
Male,Yes,2,Not Graduate,No,Urban,Mortgage,Business,47,7134,2119,28,360,1,754,11,2,1
Female,No,0,Graduate,No,Urban,Mortgage,Car,41,5613,0,120,240,0,761,5,0,1
Male,Yes,0,Graduate,No,Rural,Own,Car,32,9801,2884,89,360,1,583,22,1,1
Female,Yes,0,Graduate,Yes,Semiurban,Own,Car,29,7270,3383,180,240,1,541,16,0,0
Female,No,0,Not Graduate,Yes,Urban,Rent,Car,54,9409,1492,76,240,1,636,13,3,0
Male,No,0,Graduate,No,Urban,Own,Home,65,4315,0,301,180,1,715,19,0,1
Female,Yes,1,Not Graduate,No,Rural,Own,Debt Consolidation,54,8588,2368,78,240,1,518,4,1,0
Male,Yes,1,Not Graduate,Yes,Semiurban,Rent,Home,28,1200,2241,152,180,1,850,16,1,1
Female,Yes,0,Not Graduate,No,Rural,Rent,Personal,28,5181,2511,189,180,0,721,16,1,0
Male,No,1,Not Graduate,No,Rural,Rent,Home,40,1905,201,183,360,1,669,32,0,0
Female,Yes,0,Graduate,No,Urban,Own,Car,36,5742,1735,129,360,0,586,10,2,0
Male,Yes,0,Not Graduate,Yes,Rural,Mortgage,Education,31,5879,1309,29,360,1,759,20,0,1
Female,Yes,2,Graduate,No,Urban,Rent,Home,44,7888,0,127,360,1,641,8,1,1
Female,No,2,Graduate,No,Semiurban,Mortgage,Debt Consolidation,45,6066,1647,36,360,1,552,18,1,0
Female,Yes,0,Graduate,No,Semiurban,Own,Business,65,3503,4201,139,240,0,648,25,0,0
Female,No,2,Not Graduate,No,Semiurban,Mortgage,Personal,59,4214,1496,167,360,1,727,34,2,1
Female,Yes,2,Graduate,No,Semiurban,Rent,Car,28,5936,3633,109,360,1,714,14,1,1
Female,Yes,1,Not Graduate,No,Urban,Rent,Home,49,3729,271,114,180,1,792,18,0,1
Male,Yes,3+,Not Graduate,No,Semiurban,Mortgage,Personal,24,8506,0,66,360,1,642,14,0,1
Female,No,0,Graduate,Yes,Urban,Mortgage,Home,69,4435,0,332,360,1,638,11,0,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Car,27,8074,3864,185,360,1,672,33,0,1
Female,No,2,Graduate,No,Semiurban,Mortgage,Personal,67,3647,492,60,180,0,636,4,2,0
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,32,7029,5394,70,360,0,720,34,3,0
Female,Yes,0,Graduate,No,Urban,Mortgage,Business,69,4858,6047,178,120,0,622,32,1,0
Female,Yes,0,Graduate,No,Urban,Rent,Debt Consolidation,50,8435,3473,20,240,1,614,1,0,1
Male,Yes,0,Graduate,No,Rural,Own,Education,48,10379,1234,89,120,1,692,4,1,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Car,22,5944,1345,206,360,1,716,20,1,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Debt Consolidation,56,10346,960,213,300,0,600,6,0,0
Female,Yes,3+,Graduate,No,Urban,Rent,Debt Consolidation,22,5005,958,166,240,1,677,0,1,1
Male,Yes,0,Graduate,Yes,Semiurban,Own,Business,46,5921,1807,144,240,0,784,23,0,1
Female,Yes,2,Not Graduate,No,Rural,Own,Personal,64,5125,0,257,180,1,850,32,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Personal,57,2793,2828,68,240,1,779,16,0,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Education,26,9207,162,98,360,1,670,21,0,1
Male,No,3+,Graduate,No,Urban,Mortgage,Car,29,5809,1143,263,360,1,665,23,1,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Home,37,4310,829,138,360,1,753,26,0,1
Female,No,0,Not Graduate,No,Semiurban,Rent,Home,56,3542,566,182,180,0,722,15,1,0
Male,No,2,Graduate,No,Semiurban,Rent,Home,38,10324,796,153,240,0,686,24,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Home,50,5028,371,342,120,1,550,27,1,0
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Home,59,5001,4366,109,240,0,718,22,0,1
Male,Yes,3+,Not Graduate,No,Semiurban,Mortgage,Home,55,8070,176,214,240,0,706,13,2,0
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Business,65,9424,889,22,360,1,652,16,1,1
Female,No,1,Graduate,Yes,Urban,Mortgage,Car,63,4062,2328,165,360,0,749,11,1,0
Male,No,0,Graduate,No,Urban,Mortgage,Debt Consolidation,58,7026,622,227,300,1,756,2,1,1
Male,No,0,Graduate,Yes,Urban,Own,Business,33,7021,1718,208,300,1,591,27,2,0
Male,No,1,Not Graduate,Yes,Rural,Rent,Debt Consolidation,45,4946,1038,183,360,1,734,14,2,1
Male,Yes,1,Graduate,No,Urban,Rent,Home,60,4405,1375,202,360,1,796,8,0,1
Male,Yes,0,Graduate,No,Urban,Rent,Car,47,3819,964,100,360,1,730,18,1,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Personal,61,8104,0,203,120,1,749,10,0,1
Male,No,2,Not Graduate,No,Rural,Rent,Business,42,6057,655,285,360,1,632,18,2,0
Male,Yes,1,Graduate,No,Rural,Own,Car,66,5607,2823,101,240,1,658,0,0,1
Female,No,1,Not Graduate,No,Rural,Mortgage,Personal,69,3544,0,262,360,1,715,5,2,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Education,36,8106,1464,155,240,1,712,12,0,1
Female,Yes,2,Not Graduate,No,Urban,Rent,Debt Consolidation,68,6225,2030,176,360,0,595,12,1,0
Female,No,0,Not Graduate,No,Rural,Rent,Education,40,3141,0,20,360,1,713,23,3,0
Male,Yes,2,Not Graduate,Yes,Rural,Mortgage,Business,58,4498,2603,61,360,0,707,24,0,1
Male,Yes,1,Not Graduate,No,Rural,Mortgage,Car,52,7379,3830,143,180,1,602,12,0,1
Female,No,3+,Not Graduate,No,Rural,Rent,Home,64,1200,1170,228,360,1,737,13,0,0
Female,Yes,3+,Not Graduate,No,Urban,Mortgage,Home,64,5309,2280,108,360,1,624,13,0,1
Female,Yes,0,Graduate,No,Urban,Rent,Car,48,7573,2371,95,360,1,706,11,2,1
Male,No,0,Graduate,No,Semiurban,Mortgage,Personal,27,6045,3584,112,300,1,623,6,1,0
Female,No,1,Graduate,No,Semiurban,Mortgage,Car,48,7320,1526,291,360,1,662,19,0,1
Female,Yes,1,Graduate,No,Urban,Own,Personal,51,1200,1215,218,120,1,667,20,0,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Debt Consolidation,57,2019,2813,129,120,1,693,3,3,0
Female,Yes,0,Graduate,No,Rural,Rent,Education,55,7730,2530,147,240,1,537,12,0,0
Female,Yes,1,Not Graduate,No,Urban,Mortgage,Education,38,6448,1114,20,360,1,732,4,0,1
Male,Yes,3+,Graduate,No,Urban,Mortgage,Personal,61,4710,2896,76,240,1,772,7,1,1
Male,Yes,3+,Graduate,No,Semiurban,Rent,Business,53,6121,4419,76,360,1,562,8,0,0
Female,No,0,Graduate,No,Urban,Mortgage,Personal,57,6970,16,129,360,1,801,6,0,1
Male,No,3+,Graduate,No,Rural,Rent,Business,41,4137,1072,234,360,1,829,27,0,1
Male,Yes,0,Graduate,Yes,Semiurban,Mortgage,Car,37,3599,2531,124,360,0,473,22,0,0
Male,Yes,1,Graduate,No,Urban,Rent,Business,66,1933,0,65,300,1,559,31,1,0
Male,Yes,0,Graduate,No,Rural,Rent,Home,54,9183,1544,118,240,0,827,13,1,1
Female,No,1,Not Graduate,No,Semiurban,Rent,Education,38,5591,0,124,180,1,639,10,1,0
Female,Yes,0,Graduate,No,Semiurban,Rent,Home,39,9358,2276,133,360,1,594,7,2,1
Male,Yes,0,Not Graduate,No,Semiurban,Own,Education,52,1918,584,139,360,0,737,13,0,0
Female,No,0,Not Graduate,No,Rural,Mortgage,Personal,43,5739,0,180,360,1,603,8,3,0
Female,No,3+,Graduate,Yes,Urban,Rent,Home,21,2306,0,75,240,1,706,5,0,0
Male,Yes,1,Graduate,No,Semiurban,Rent,Car,25,9973,2504,246,180,1,826,28,0,1
Female,Yes,2,Not Graduate,Yes,Semiurban,Own,Education,49,12485,2529,86,360,1,546,0,0,0
Male,Yes,1,Not Graduate,No,Rural,Mortgage,Home,29,8659,2086,173,240,1,702,12,0,1
Female,No,0,Graduate,No,Rural,Mortgage,Home,59,2490,0,71,180,1,590,13,2,0
Female,Yes,0,Graduate,No,Rural,Mortgage,Home,37,2393,20,75,360,1,783,9,1,1
Female,No,0,Graduate,No,Urban,Rent,Car,61,5147,0,224,360,1,696,15,1,1
Male,No,1,Graduate,No,Semiurban,Rent,Car,59,5762,456,201,120,1,734,14,1,1
Female,Yes,3+,Graduate,Yes,Urban,Rent,Education,63,6751,1701,231,240,1,660,6,0,1
Male,No,0,Not Graduate,No,Semiurban,Mortgage,Personal,51,6634,938,219,180,1,796,26,0,1
Male,Yes,1,Graduate,No,Rural,Rent,Car,45,5445,1787,20,240,1,582,14,0,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Home,54,4808,235,184,360,1,764,34,1,1
Female,No,3+,Graduate,No,Urban,Own,Car,49,3265,911,157,240,1,826,11,1,1
Male,No,0,Graduate,Yes,Semiurban,Rent,Car,65,7162,1032,72,180,1,800,21,1,1
Female,Yes,3+,Graduate,No,Urban,Rent,Business,36,1200,1631,94,360,1,807,27,1,1
Female,No,1,Graduate,No,Urban,Mortgage,Business,26,5658,1448,72,300,1,642,18,1,1
Male,No,1,Not Graduate,No,Rural,Rent,Home,67,5991,179,180,180,1,721,11,1,1
Male,Yes,2,Not Graduate,No,Rural,Mortgage,Education,61,4823,1185,217,240,0,850,6,0,1
Male,No,0,Graduate,No,Urban,Mortgage,Car,51,7517,815,147,180,1,800,32,0,1
Female,Yes,2,Graduate,No,Semiurban,Rent,Personal,28,7960,1498,20,360,1,777,2,0,1
Female,Yes,1,Graduate,No,Semiurban,Mortgage,Car,33,5931,4059,131,360,1,728,31,2,1
Male,No,2,Not Graduate,Yes,Urban,Mortgage,Debt Consolidation,36,11415,355,33,360,1,564,29,0,1
Female,Yes,2,Graduate,Yes,Semiurban,Own,Car,64,3590,2490,306,360,0,511,31,0,0
Male,Yes,1,Not Graduate,No,Urban,Rent,Car,38,4195,0,219,360,1,773,28,2,1
Female,Yes,0,Graduate,No,Rural,Mortgage,Home,52,4319,2019,209,240,1,653,28,0,1
Female,No,0,Graduate,No,Rural,Own,Home,66,8335,0,40,240,0,766,7,1,1
Female,Yes,2,Graduate,No,Urban,Rent,Business,54,6344,5145,215,240,1,667,6,1,1
Female,No,1,Graduate,No,Urban,Mortgage,Business,48,1200,462,163,180,1,666,8,2,0
Female,Yes,2,Graduate,No,Urban,Mortgage,Education,27,4544,1495,131,360,1,601,33,2,0
Male,No,0,Graduate,No,Rural,Rent,Home,34,3841,982,176,360,0,568,27,0,0
Male,Yes,1,Graduate,Yes,Rural,Own,Home,22,9801,1987,20,360,1,850,11,1,1
Male,No,2,Not Graduate,No,Rural,Mortgage,Education,28,3297,56,156,360,1,668,27,2,0
Male,Yes,2,Graduate,Yes,Semiurban,Mortgage,Debt Consolidation,49,5357,1299,122,360,1,707,1,2,1
Female,Yes,0,Not Graduate,No,Rural,Mortgage,Education,54,1306,4288,99,240,1,815,25,0,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Debt Consolidation,29,5809,1233,81,360,1,807,2,1,1
Female,No,2,Graduate,Yes,Urban,Rent,Debt Consolidation,37,10293,1431,112,300,1,652,0,1,1
Male,No,2,Graduate,No,Semiurban,Own,Home,54,3234,1059,121,240,1,675,3,1,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Debt Consolidation,24,7822,2323,178,360,1,653,20,0,1
Male,Yes,1,Not Graduate,No,Urban,Rent,Personal,50,4864,3842,121,360,0,671,21,0,0
Male,Yes,0,Not Graduate,Yes,Urban,Own,Home,43,5349,4974,20,360,1,708,27,0,1
Female,No,0,Not Graduate,No,Semiurban,Mortgage,Personal,36,7012,1371,105,360,1,711,32,0,1
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Education,43,2133,1906,137,360,0,774,22,1,1
Female,No,0,Not Graduate,No,Urban,Rent,Home,42,3406,2068,140,360,0,636,26,1,0
Male,No,2,Graduate,No,Urban,Own,Home,63,3044,130,270,360,1,630,6,0,0
Female,No,0,Graduate,Yes,Semiurban,Rent,Business,61,9796,1463,80,180,1,632,11,2,0
Male,Yes,2,Graduate,No,Semiurban,Rent,Car,66,8141,349,43,180,1,782,21,1,1
Female,Yes,1,Graduate,No,Urban,Mortgage,Debt Consolidation,54,7968,2005,207,360,0,696,16,0,0
Female,Yes,0,Graduate,No,Rural,Mortgage,Personal,44,8026,4030,155,240,1,829,15,0,1
Male,No,0,Graduate,No,Semiurban,Mortgage,Education,36,7502,501,211,360,0,710,7,0,0
Male,No,0,Not Graduate,No,Urban,Own,Business,49,1200,800,20,180,1,778,7,1,1
Male,Yes,1,Graduate,No,Urban,Rent,Debt Consolidation,45,3849,4955,99,240,1,784,3,2,1
Female,Yes,3+,Not Graduate,No,Urban,Rent,Car,62,4835,2499,183,120,1,679,11,1,0
Male,No,2,Graduate,No,Urban,Own,Personal,43,5743,1824,99,300,1,704,19,1,1
Female,No,2,Graduate,Yes,Rural,Rent,Education,54,2755,0,240,360,0,635,11,1,0
Female,Yes,2,Graduate,No,Rural,Own,Personal,23,1797,4434,70,360,1,635,27,0,0
Female,Yes,2,Not Graduate,No,Semiurban,Own,Home,42,2661,5946,276,360,1,678,20,1,1
Male,Yes,1,Not Graduate,No,Urban,Mortgage,Business,38,3427,1970,116,360,1,730,3,1,1
Female,No,2,Graduate,No,Urban,Rent,Personal,52,4443,0,174,300,1,658,24,1,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Business,26,6507,2591,81,360,0,686,28,1,0
Female,No,0,Graduate,No,Rural,Rent,Car,27,4999,0,119,360,0,613,7,1,0
Female,Yes,2,Graduate,No,Semiurban,Rent,Home,29,8568,2940,268,180,1,760,26,3,1
Female,No,2,Graduate,No,Rural,Mortgage,Personal,48,7014,663,97,360,1,612,24,0,1
Female,No,0,Not Graduate,No,Urban,Rent,Home,37,4590,1180,143,360,1,797,18,2,1
Male,Yes,3+,Graduate,No,Semiurban,Rent,Personal,25,6567,2907,241,300,1,634,3,1,1
Male,No,0,Graduate,Yes,Urban,Rent,Education,69,5131,1640,85,360,1,736,28,1,1
Male,No,2,Graduate,No,Semiurban,Mortgage,Car,51,3867,0,205,360,1,677,6,2,0
Male,Yes,3+,Not Graduate,No,Semiurban,Rent,Home,50,5552,1161,124,360,1,658,30,1,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Home,52,6479,3265,33,120,1,671,0,0,1
Male,Yes,3+,Graduate,No,Rural,Rent,Debt Consolidation,36,8009,2954,210,360,1,742,34,1,1
Male,No,2,Not Graduate,No,Urban,Mortgage,Business,22,11133,2263,319,180,1,610,22,1,1
Male,No,2,Graduate,No,Urban,Mortgage,Business,29,8709,0,231,300,1,653,6,1,1
Male,Yes,3+,Graduate,No,Semiurban,Mortgage,Debt Consolidation,60,2806,2172,169,360,1,850,28,0,1
Female,Yes,1,Graduate,No,Semiurban,Own,Home,39,1251,7621,106,120,0,850,28,0,1
Female,No,1,Not Graduate,No,Rural,Own,Home,69,8763,0,165,360,1,737,29,3,1
Male,Yes,1,Not Graduate,No,Rural,Rent,Education,34,5077,0,205,240,1,679,12,3,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Education,43,3569,0,59,360,1,770,32,0,1
Male,No,0,Graduate,No,Semiurban,Own,Home,63,9642,0,20,240,1,634,18,1,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Education,56,4911,0,34,360,1,832,21,1,1
Male,Yes,0,Graduate,Yes,Urban,Own,Education,46,5112,2527,93,360,1,850,31,1,1
Male,No,2,Graduate,No,Urban,Rent,Home,49,3739,1729,120,360,1,776,2,3,1
Male,Yes,3+,Graduate,No,Urban,Own,Business,66,1200,5635,112,240,1,689,16,0,1
Male,No,3+,Graduate,No,Urban,Own,Car,45,3001,889,140,180,1,612,1,0,0
Male,No,0,Not Graduate,No,Rural,Rent,Business,36,3746,441,75,360,0,591,13,1,0
Female,Yes,1,Graduate,No,Semiurban,Rent,Business,58,1200,1572,157,180,0,759,15,2,0
Female,Yes,1,Graduate,No,Rural,Rent,Car,27,5607,1408,120,360,0,721,7,0,1
Female,No,0,Graduate,No,Rural,Mortgage,Personal,23,6093,859,105,240,1,776,34,0,1
Female,Yes,1,Not Graduate,No,Rural,Rent,Business,62,7765,1272,144,180,1,735,30,0,1
Female,Yes,0,Not Graduate,No,Rural,Rent,Home,65,3432,581,101,240,1,850,28,0,1
Male,Yes,3+,Not Graduate,No,Urban,Own,Home,52,1200,1354,245,240,0,747,6,0,0
Female,Yes,0,Graduate,No,Urban,Rent,Home,30,4548,384,110,120,1,618,11,0,0
Male,Yes,2,Graduate,No,Semiurban,Own,Personal,54,2147,0,136,300,1,645,29,1,0
Male,No,2,Graduate,No,Urban,Rent,Car,67,5331,1978,253,360,1,822,25,0,1
Female,Yes,2,Not Graduate,No,Urban,Own,Education,28,7655,0,95,360,1,711,24,0,1
Male,Yes,0,Graduate,No,Rural,Rent,Education,30,4020,645,212,360,1,717,5,2,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Education,36,5213,599,110,240,1,581,30,0,0
Female,No,3+,Graduate,No,Urban,Own,Car,34,1200,681,293,300,1,640,14,1,0
Female,No,0,Graduate,No,Rural,Rent,Car,23,4388,1460,111,120,0,850,16,1,1
Female,No,0,Graduate,No,Rural,Rent,Car,25,9571,439,64,240,1,754,0,1,1
Male,Yes,3+,Graduate,No,Rural,Rent,Home,34,6850,0,224,360,1,762,30,0,1
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Business,33,3368,527,302,360,1,632,34,1,0
Female,Yes,2,Graduate,No,Urban,Mortgage,Business,53,2481,1812,185,360,1,612,5,0,0
Male,Yes,0,Graduate,No,Rural,Rent,Car,58,5333,1472,123,360,1,673,34,3,1
Female,No,1,Graduate,No,Semiurban,Own,Home,60,6723,1044,49,360,1,723,27,0,1
Male,No,2,Not Graduate,No,Semiurban,Rent,Personal,64,3404,0,164,240,1,631,14,1,0
Male,Yes,0,Graduate,No,Rural,Own,Home,66,4895,5620,267,180,1,678,12,1,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Education,57,1200,5115,194,360,1,708,5,1,1
Female,Yes,0,Graduate,No,Rural,Rent,Education,37,7513,0,123,300,1,544,29,0,0
Male,No,1,Not Graduate,No,Rural,Mortgage,Business,32,3173,0,116,120,1,746,6,2,0
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Personal,33,7048,1563,167,300,0,601,28,1,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Debt Consolidation,56,6305,1975,76,120,1,780,4,0,1
Male,No,0,Graduate,No,Urban,Mortgage,Car,62,6601,79,165,300,0,637,15,1,0
Male,No,0,Not Graduate,No,Urban,Mortgage,Home,22,4727,2017,221,120,1,573,23,0,0
Female,Yes,3+,Not Graduate,No,Urban,Mortgage,Business,38,9677,1985,179,360,1,573,10,1,0
Male,Yes,3+,Graduate,Yes,Semiurban,Rent,Car,43,3707,4940,156,360,1,559,18,0,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Education,41,9717,5472,70,360,1,587,8,0,1
Female,Yes,3+,Graduate,Yes,Rural,Mortgage,Personal,48,6059,1979,178,360,1,643,13,1,0
Male,Yes,0,Not Graduate,No,Urban,Own,Car,31,5721,0,81,180,1,770,32,0,1
Male,No,1,Graduate,No,Urban,Own,Education,25,4800,0,201,360,1,472,10,0,0
Female,Yes,0,Not Graduate,No,Urban,Rent,Home,23,5691,1631,201,240,1,603,0,1,0
Male,Yes,1,Graduate,Yes,Urban,Mortgage,Personal,21,5425,4776,48,360,1,850,13,2,1
Male,Yes,2,Graduate,No,Urban,Mortgage,Education,30,9931,15,84,360,1,648,6,1,1
Female,Yes,2,Not Graduate,No,Rural,Mortgage,Car,58,2243,0,133,360,1,734,0,0,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Education,30,4894,911,101,120,0,733,26,3,0
Female,No,0,Not Graduate,Yes,Rural,Mortgage,Home,39,2939,879,107,360,1,629,33,1,0
Male,Yes,3+,Graduate,No,Urban,Rent,Business,57,3904,487,199,360,1,649,2,1,0
Female,Yes,1,Not Graduate,No,Urban,Own,Home,69,5445,1722,192,180,0,778,3,1,1
Female,No,0,Not Graduate,No,Rural,Mortgage,Car,52,9312,417,196,360,1,817,20,3,1
Male,No,0,Not Graduate,Yes,Semiurban,Rent,Home,26,6654,0,193,360,1,555,15,0,0
Female,Yes,0,Graduate,No,Urban,Mortgage,Car,24,2913,1974,270,120,1,788,20,0,1
Male,No,0,Not Graduate,No,Urban,Rent,Car,28,4636,1247,129,360,1,532,1,2,0
Male,No,0,Graduate,No,Rural,Rent,Personal,21,8396,0,193,360,1,772,19,0,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Business,31,3880,1416,20,360,0,784,27,0,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,44,5751,4934,49,300,1,717,15,0,1
Male,Yes,1,Graduate,No,Rural,Rent,Business,61,6463,1278,192,360,1,680,9,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Education,48,4829,3617,149,240,1,819,17,0,1
Female,Yes,0,Graduate,No,Rural,Rent,Car,62,3026,4185,145,360,1,650,25,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Home,53,6053,0,135,360,1,715,11,1,1
Female,No,2,Not Graduate,No,Semiurban,Rent,Business,25,11393,0,20,360,1,633,11,1,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Home,35,4188,204,78,120,1,810,18,2,1
